,Source,Destination,Class,Page_Rank_Src,Page_Rank_Dst,Shortest_Path,Followers_Src,Followees_Src,Followers_Dst,Followees_Dst,Int_Followers,Int_Followees
90,23,877,1,0.00038816539404878334,0.0006229865590958744,-1,0,23,2,29,0,7
91,23,3138,1,0.00038816539404878334,0.0006787922184591001,4,0,23,1,0,0,0
92,23,5530,1,0.00038816539404878334,0.0026806884815137057,3,0,23,9,0,0,0
93,23,6459,1,0.00038816539404878334,0.001544414035973,2,0,23,11,0,0,0
94,23,748,1,0.00038816539404878334,0.00041287617223806854,-1,0,23,1,13,0,0
95,23,6941,1,0.00038816539404878334,0.0022995356964569313,2,0,23,16,0,0,0
96,23,3621,1,0.00038816539404878334,0.0007277439439586919,2,0,23,9,0,0,0
97,23,7119,1,0.00038816539404878334,0.000643835978497595,3,0,23,2,0,0,0
98,23,2345,1,0.00038816539404878334,0.01764934875091529,2,0,23,55,0,0,0
99,24,3495,1,0.00038816539404878334,0.0006048475573842701,2,0,56,4,0,0,0
100,24,3285,1,0.00038816539404878334,0.0012026307537005398,2,0,56,9,11,0,2
101,24,2381,1,0.00038816539404878334,0.0012787023788869592,2,0,56,6,19,0,8
102,24,446,1,0.00038816539404878334,0.00039316040260556763,-1,0,56,0,0,0,0
103,24,938,1,0.00038816539404878334,0.00039316040260556763,-1,0,56,0,15,0,13
104,24,1836,1,0.00038816539404878334,0.0004040175299261975,3,0,56,1,5,0,2
105,24,748,1,0.00038816539404878334,0.00041287617223806854,2,0,56,1,13,0,6
106,24,345,1,0.00038816539404878334,0.00039316040260556763,-1,0,56,0,0,0,0
107,24,5396,1,0.00038816539404878334,0.0014380311197221094,2,0,56,14,0,0,0
108,24,5073,1,0.00038816539404878334,0.0008369604930696514,2,0,56,4,0,0,0
109,24,6808,1,0.00038816539404878334,0.0026885461548370577,2,0,56,17,4,0,3
110,24,2740,1,0.00038816539404878334,0.001452555345480844,2,0,56,9,28,0,5
111,24,1948,1,0.00038816539404878334,0.0004538941402432215,3,0,56,2,0,0,0
112,24,56,1,0.00038816539404878334,0.00040026492951957383,2,0,56,1,3,0,1
113,24,5100,1,0.00038816539404878334,0.0015118073191261233,2,0,56,13,2,0,2
114,24,788,1,0.00038816539404878334,0.0007352376386430598,2,0,56,4,1,0,0
115,24,6357,1,0.00038816539404878334,0.003347124024539528,2,0,56,22,1,0,0
116,24,1089,1,0.00038816539404878334,0.0004235912389286074,-1,0,56,0,22,0,10
117,24,5842,1,0.00038816539404878334,0.013299809237678517,2,0,56,68,0,0,0
118,24,26,1,0.00038816539404878334,0.00039316040260556763,-1,0,56,0,40,0,11
119,24,3462,1,0.00038816539404878334,0.0007292824382138562,2,0,56,7,2,0,2
120,24,4191,1,0.00038816539404878334,0.0012224404394673562,2,0,56,13,1,0,0
121,24,4098,1,0.00038816539404878334,0.0006687713264338282,3,0,56,6,4,0,1
122,24,5758,1,0.00038816539404878334,0.0004834122198966738,3,0,56,1,0,0,0
123,24,4681,1,0.00038816539404878334,0.0019545813917926816,2,0,56,12,0,0,0
124,24,5969,1,0.00038816539404878334,0.010669214036062276,2,0,56,48,1,0,0
125,24,372,1,0.00038816539404878334,0.00039316040260556763,-1,0,56,0,33,0,9
126,24,2403,1,0.00038816539404878334,0.0005452271219919189,2,0,56,5,13,0,5
127,24,2186,1,0.00038816539404878334,0.0007260885852195388,2,0,56,4,12,0,2
128,24,3320,1,0.00038816539404878334,0.0009272478402007241,2,0,56,10,5,0,4
129,24,778,1,0.00038816539404878334,0.0004342346750996792,-1,0,56,0,7,0,2
130,24,6812,1,0.00038816539404878334,0.0014633949045850176,2,0,56,10,0,0,0
131,24,3991,1,0.00038816539404878334,0.0013253503645036372,2,0,56,13,5,0,2
132,24,4876,1,0.00038816539404878334,0.0006383042966513824,3,0,56,1,3,0,0
133,24,1869,1,0.00038816539404878334,0.0012554832226274303,2,0,56,8,14,0,7
134,24,4444,1,0.00038816539404878334,0.001920789444296905,2,0,56,13,7,0,2
135,24,792,1,0.00038816539404878334,0.0008675319011803252,2,0,56,3,67,0,18
136,24,5792,1,0.00038816539404878334,0.001200568209002058,2,0,56,4,0,0,0
137,24,6716,1,0.00038816539404878334,0.005997352049581679,2,0,56,40,30,0,9
138,24,6482,1,0.00038816539404878334,0.0016056365247685903,2,0,56,9,1,0,0
139,24,2887,1,0.00038816539404878334,0.001050590644730918,2,0,56,13,24,0,9
140,24,2426,1,0.00038816539404878334,0.0004959658121080626,2,0,56,4,11,0,7
141,24,4129,1,0.00038816539404878334,0.0004525817872179085,3,0,56,1,0,0,0
142,24,5447,1,0.00038816539404878334,0.0007977971425462754,3,0,56,2,0,0,0
143,24,5787,1,0.00038816539404878334,0.0015851465927519534,2,0,56,2,0,0,0
144,24,807,1,0.00038816539404878334,0.000460977966424137,-1,0,56,0,18,0,7
145,24,5569,1,0.00038816539404878334,0.005712131953101744,2,0,56,31,1,0,0
146,24,4076,1,0.00038816539404878334,0.0015500380354245768,2,0,56,12,0,0,0
147,24,2447,1,0.00038816539404878334,0.0015481174381355228,2,0,56,16,58,0,12
148,24,7021,1,0.00038816539404878334,0.0009952420712668571,2,0,56,3,5,0,2
149,24,5802,1,0.00038816539404878334,0.005778793534519546,2,0,56,22,5,0,1
150,24,4582,1,0.00038816539404878334,0.0005881446900244213,2,0,56,3,0,0,0
151,24,1376,1,0.00038816539404878334,0.00042612745908034416,-1,0,56,0,3,0,0
152,24,2458,1,0.00038816539404878334,0.00044660959040299656,3,0,56,1,2,0,0
153,24,2011,1,0.00038816539404878334,0.0005144549871840969,2,0,56,1,0,0,0
154,24,4796,1,0.00038816539404878334,0.00047221437066687224,2,0,56,2,0,0,0
155,24,6783,1,0.00038816539404878334,0.000673829633152586,2,0,56,4,0,0,0
156,24,4597,1,0.00038816539404878334,0.0008668092010662692,2,0,56,4,9,0,5
157,24,2845,1,0.00038816539404878334,0.0011903922473451975,2,0,56,12,21,0,7
158,24,1812,1,0.00038816539404878334,0.000730730034403436,2,0,56,7,21,0,7
159,24,2924,1,0.00038816539404878334,0.0005067260447604116,2,0,56,4,5,0,2
160,24,6404,1,0.00038816539404878334,0.002884246026869352,2,0,56,12,0,0,0
161,24,2345,1,0.00038816539404878334,0.01764934875091529,2,0,56,55,0,0,0
162,24,6202,1,0.00038816539404878334,0.0015794670514802064,2,0,56,6,0,0,0
163,24,6138,1,0.00038816539404878334,0.002100130701769528,2,0,56,6,0,0,0
164,24,1283,1,0.00038816539404878334,0.0006627789362982574,-1,0,56,0,17,0,3
165,4121,5550,1,0.0005951868435859432,0.0006442264284699068,-1,1,0,0,0,0,0
166,4121,6397,1,0.0005951868435859432,0.0012439954454943883,-1,1,0,1,0,0,0
167,4121,6135,1,0.0005951868435859432,0.0015810755410257322,-1,1,0,4,0,0,0
168,26,736,1,0.00039316040260556763,0.0003952699209627895,-1,0,40,0,8,0,1
169,26,5969,1,0.00039316040260556763,0.010669214036062276,2,0,40,48,1,0,0
170,26,4732,1,0.00039316040260556763,0.0007180959361971369,2,0,40,5,2,0,1
171,26,3053,1,0.00039316040260556763,0.00045518976520419026,2,0,40,1,5,0,2
172,26,4949,1,0.00039316040260556763,0.04393286072930526,2,0,40,95,36,0,1
173,26,2381,1,0.00039316040260556763,0.0012787023788869592,2,0,40,6,19,0,4
174,26,5068,1,0.00039316040260556763,0.0004095946557028278,3,0,40,1,0,0,0
175,26,3621,1,0.00039316040260556763,0.0007277439439586919,2,0,40,9,0,0,0
176,26,1414,1,0.00039316040260556763,0.0022637824727853462,-1,0,40,0,35,0,4
177,26,3288,1,0.00039316040260556763,0.0004966891188015238,3,0,40,1,0,0,0
178,26,792,1,0.00039316040260556763,0.0008675319011803252,2,0,40,3,67,0,22
179,26,2439,1,0.00039316040260556763,0.0007955167948596241,2,0,40,5,17,0,5
180,26,2061,1,0.00039316040260556763,0.0005219929085098606,2,0,40,1,10,0,2
181,26,788,1,0.00039316040260556763,0.0007352376386430598,2,0,40,4,1,0,0
182,26,1237,1,0.00039316040260556763,0.0025851695333334664,2,0,40,18,0,0,0
183,26,4721,1,0.00039316040260556763,0.0005773639197136924,3,0,40,1,1,0,0
184,26,6941,1,0.00039316040260556763,0.0022995356964569313,2,0,40,16,0,0,0
185,26,3991,1,0.00039316040260556763,0.0013253503645036372,2,0,40,13,5,0,2
186,26,6716,1,0.00039316040260556763,0.005997352049581679,2,0,40,40,30,0,7
187,26,4624,1,0.00039316040260556763,0.000804696263817269,2,0,40,4,6,0,3
188,26,2403,1,0.00039316040260556763,0.0005452271219919189,2,0,40,5,13,0,8
189,26,6001,1,0.00039316040260556763,0.003313055479766895,2,0,40,14,0,0,0
190,26,5315,1,0.00039316040260556763,0.0011018173195959866,2,0,40,8,0,0,0
191,26,890,1,0.00039316040260556763,0.00040148667580988337,2,0,40,1,7,0,2
192,26,683,1,0.00039316040260556763,0.0003952699209627895,-1,0,40,0,4,0,3
193,26,4196,1,0.00039316040260556763,0.0032694213200475226,2,0,40,31,27,0,3
194,26,56,1,0.00039316040260556763,0.00040026492951957383,-1,0,40,1,3,0,2
